_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum
1506187,rondon-do-para-pa,,5031712.67,4701181.1,330531.57000000007
1506187,rondon-do-para-pa,2014-2017,1034141.08,987600,46541.08
1506195,ruropolis-pa,,597500,590600,6900
1506203,salinopolis-pa,,1213297.8599999999,1147040,66257.86
1506203,salinopolis-pa,2014-2017,247050,245850,1200
1506351,santa-barbara-do-para-pa,,525809.38,477400,48409.380000000005
1506401,santa-cruz-do-arari-pa,,70000,70000,0
1506401,santa-cruz-do-arari-pa,2014-2017,468082,456507,11575
1506500,santa-izabel-do-para-pa,,5244875.82,4706161.2700000005,538714.55
1506500,santa-izabel-do-para-pa,2014-2017,503714.35,493100,10614.35
1506559,santa-luzia-do-para-pa,,544352.5,526390,17962.5
1506583,santa-maria-das-barreiras-pa,,3684873.0100000002,3295365.4,389507.61
1506583,santa-maria-das-barreiras-pa,2014-2017,1826906.96,1735040,91866.96
1506609,santa-maria-do-para-pa,,4566175.65,4382646,183529.65
1506609,santa-maria-do-para-pa,2014-2017,628669.3400000001,626375.66,2293.68
1506708,santana-do-araguaia-pa,,2551257.8,2368671.1,182586.69999999998
1506708,santana-do-araguaia-pa,2018-2021,309065,286500,22565
1506807,santarem-pa,2014-2017,27697046.25,22763046.67,4933999.58
1506807,santarem-pa,,35298804.07,31990000.8,3308803.27
1506807,santarem-pa,2018-2021,14279288.25,10176273,4103015.25
1506906,santarem-novo-pa,,882528.92,873800,8728.92
1507003,santo-antonio-do-taua-pa,,689121,676250,12871
1507102,sao-caetano-de-odivelas-pa,,792000,720000,72000
1507102,sao-caetano-de-odivelas-pa,2018-2021,1057497.92,1040617.2,16880.72
1507300,sao-felix-do-xingu-pa,2018-2021,483584.66000000003,460952.38,22632.28
1507805,senador-jose-porfirio-pa,2018-2021,1300976.14,1297206,3770.14
1507102,sao-caetano-de-odivelas-pa,2014-2017,496770.32,493100,3670.32
1507151,sao-domingos-do-araguaia-pa,,1233679.89,1166072.55,67607.34
1507151,sao-domingos-do-araguaia-pa,2014-2017,1025648,986200,39448
1507201,sao-domingos-do-capim-pa,,908919,889800,19119
1507300,sao-felix-do-xingu-pa,,7635015.280000001,7355072,279943.28
1507409,sao-francisco-do-para-pa,,737733.24,659075.6799999999,78657.56
1507409,sao-francisco-do-para-pa,2014-2017,500000,493100,6900
1507458,sao-geraldo-do-araguaia-pa,,1466531,1379400,87131
1507466,sao-joao-da-ponta-pa,,457403.4,425850,31553.4
1507474,sao-joao-de-pirabas-pa,,505086.22,442250,62836.22
1507474,sao-joao-de-pirabas-pa,2018-2021,1456131.14,1441714,14417.14
1507508,sao-joao-do-araguaia-pa,,1582679.15,1496074.8,86604.35
1507508,sao-joao-do-araguaia-pa,2014-2017,933607.74,923607.74,10000
1507607,sao-miguel-do-guama-pa,,583598.47,539750,43848.47
1507607,sao-miguel-do-guama-pa,2018-2021,2015342.7400000002,1871896.3900000001,143446.35
1507607,sao-miguel-do-guama-pa,2014-2017,1014564.52,986564.52,28000
1507706,sao-sebastiao-da-boa-vista-pa,,1915000,1912356,2644
1507755,sapucaia-pa,,2440547.5300000003,2410777,29770.53
1507805,senador-jose-porfirio-pa,,292500,292500,0
1507904,soure-pa,,1635754,1581250,54504
1507904,soure-pa,2014-2017,798142,788400,9742
1507953,tailandia-pa,,1136877.3900000001,1106877.3900000001,30000
1507953,tailandia-pa,2014-2017,289147.49,245850,43297.49
1507961,terra-alta-pa,,2108181.83,2060503,47678.829999999994
1507979,terra-santa-pa,,1690698.8699999999,1650819.15,39879.72
1508001,tome-acu-pa,,3273558.49,3138050,135508.49
1508001,tome-acu-pa,2014-2017,500000,493100,6900
1508035,tracuateua-pa,,557055.79,490000,67055.79000000001
1508050,trairao-pa,,2944483.94,2815578.24,128905.7
1508050,trairao-pa,2014-2017,1489180.77,1472377,16803.77
1508084,tucuma-pa,,3567814.8,3270750,297064.80000000005
1508126,ulianopolis-pa,2018-2021,921877.39,911877.39,10000
1508084,tucuma-pa,2014-2017,2557141.64,2365827.59,191314.05
1508100,tucurui-pa,,2840833.04,2632700,208133.04
1508126,ulianopolis-pa,,3906099.27,3660900,245199.27000000002
1508159,uruara-pa,,3853466.5300000003,3347450,506016.53
1508209,vigia-pa,,1985286.54,1916360,68926.54000000001
1508209,vigia-pa,2014-2017,505490.55,493100,12390.55
1508308,viseu-pa,,1274658.52,1135750,138908.52000000002
1508357,vitoria-do-xingu-pa,,861613.27,831374,30239.27
1508407,xinguara-pa,,2801074.52,2625900,175174.52
1600055,serra-do-navio-ap,2018-2021,1966595.52,1963595.52,3000
1600105,amapa-ap,2018-2021,11499547,11487547,12000
1600212,cutias-ap,2018-2021,390000,384205,5795
1600238,ferreira-gomes-ap,2018-2021,13406187,9534251,3871936
1600279,laranjal-do-jari-ap,2018-2021,9562356,9552356,10000
1508407,xinguara-pa,2014-2017,1900023.15,1663525.69,236497.46000000002
1600105,amapa-ap,,196400,196400,0
1600154,pedra-branca-do-amapari-ap,,409169.15,395000,14169.15
1600154,pedra-branca-do-amapari-ap,2018-2021,9586720,9575191,11529
1600204,calcoene-ap,,1061000,1061000,0
1600204,calcoene-ap,2018-2021,10581939,10531858,50081
1600212,cutias-ap,,689500,687500,2000
1600238,ferreira-gomes-ap,,403000,400000,3000
1600253,itaubal-ap,,9212682,9197448,15234
1600279,laranjal-do-jari-ap,,12784599.77,12395700,388899.77
1600303,macapa-ap,2018-2021,147522830.47,145552270.24,1970560.2300000002
1600535,porto-grande-ap,2018-2021,7872873.87,7865000,7873.87
1600808,vitoria-do-jari-ap,2018-2021,5821264.2,5735210,86054.2
1700400,almas-to,2018-2021,487992.15,481104,6888.15
1700707,alvorada-to,2018-2021,5362959.739999999,5204247.399999999,158712.34
1600303,macapa-ap,2014-2017,110072001.31,104128931.67,5943069.64
1600303,macapa-ap,,75833930.74000001,72907188.25,2926742.4899999998
1600402,mazagao-ap,,10112793.870000001,10099962.620000001,12831.25
1600709,tartarugalzinho-ap,2018-2021,42673693.260000005,38307470,4366223.26
1600402,mazagao-ap,2014-2017,17219515.57,15189640,2029875.57
1600501,oiapoque-ap,,6084000.48,6002250,81750.48000000001
1600501,oiapoque-ap,2018-2021,27834887.65,27803845,31042.65
1600535,porto-grande-ap,,860470.8,787500,72970.8
1600550,pracuuba-ap,,605694.87,590000,15694.87
1600600,santana-ap,,13304298.85,12689875,614423.8500000001
1600600,santana-ap,2018-2021,118182458.42,117099457,1083001.42
1600709,tartarugalzinho-ap,,10407968.45,10385210,22758.45
1600808,vitoria-do-jari-ap,,33474833.509999998,33362087,112746.51
1700251,abreulandia-to,,1260094.7400000002,1248200,11894.74
1700251,abreulandia-to,2018-2021,488304,481104,7200
1700301,aguiarnopolis-to,,1396396.33,1293157.1400000001,103239.19
1700301,aguiarnopolis-to,2018-2021,298437.5,286500,11937.5
1700301,aguiarnopolis-to,2014-2017,600000,592000,8000
1700350,alianca-do-tocantins-to,,28095608.889999997,23499901.02,4595707.87
1700350,alianca-do-tocantins-to,2018-2021,230000,222857.14,7142.86
1700350,alianca-do-tocantins-to,2014-2017,2970569.68,2907750,62819.68000000001
1700400,almas-to,,1469265.03,1453119,16146.03
1700400,almas-to,2014-2017,499551.66000000003,491700,7851.66
1700707,alvorada-to,,5403933.430000001,4743869,660064.4299999999
1701002,ananas-to,2018-2021,2399461.5700000003,2338192.19,61269.380000000005
1700707,alvorada-to,2014-2017,2304089.05,2269100,34989.05
1701002,ananas-to,,1960734.87,1869650,91084.87
1701002,ananas-to,2014-2017,2495830.64,2464100,31730.64
1701051,angico-to,,1626280.22,1577850,48430.22
1701051,angico-to,2018-2021,986608,962208,24400
1701101,aparecida-do-rio-negro-to,,2237644.62,1953330.19,284314.43
1701101,aparecida-do-rio-negro-to,2018-2021,303594.82,286500,17094.82
1701309,aragominas-to,2018-2021,228357.14,222857.14,5500
1701903,araguacema-to,2018-2021,984690.52,962208,22482.52
1702109,araguaina-to,2018-2021,67305316.24,64563434.25,2741881.99
1702406,arraias-to,2018-2021,2998441.76,2792724.48,205717.28
1702554,augustinopolis-to,2018-2021,2595194.04,2541559,53635.03999999999
1703107,barrolandia-to,2018-2021,1468723.19,1441123,27600.190000000002
1701101,aparecida-do-rio-negro-to,2014-2017,1012823.8500000001,983400,29423.85
1701309,aragominas-to,,3410019.99,3361273,48746.99
1701309,aragominas-to,2014-2017,249500,245850,3650
1701903,araguacema-to,,1569481.99,1555319,14162.99
1702000,araguacu-to,2018-2021,2827010.58,2747200.39,79810.19
1702703,aurora-do-tocantins-to,2018-2021,2659905.13,2638136,21769.129999999997
1703073,barra-do-ouro-to,2018-2021,252024.5,248300,3724.5
1701903,araguacema-to,2014-2017,750000,737550,12450
1702000,araguacu-to,,2021657.11,1967900,53757.11
1702000,araguacu-to,2014-2017,2832386.22,2572890,259496.21999999997
1702109,araguaina-to,,131210255.02999997,114701988.2,16508266.830000006
1702307,arapoema-to,2018-2021,1350162.5,1342019,8143.5
1702109,araguaina-to,2014-2017,27134704.4,21090377,6044327.4
1702158,araguana-to,,3521619.8299999996,3395219.4,126400.43
1702158,araguana-to,2018-2021,1259058.78,1229973.88,29084.9
1702158,araguana-to,2014-2017,1001200,986200,15000
1702208,araguatins-to,,16795501,16226650,568851
1702208,araguatins-to,2018-2021,8373923.35,8232462.35,141461
1703057,bandeirantes-do-tocantins-to,2018-2021,2128625,2086003,42622
1702208,araguatins-to,2014-2017,2003478.9100000001,1972400,31078.91
1702307,arapoema-to,,4705039.35,4474719,230320.34999999998
1702307,arapoema-to,2014-2017,250000,245850,4150
1702406,arraias-to,,6919585.64,6519507.39,400078.25
1702554,augustinopolis-to,,5547839.52,5258911.42,288928.10000000003
1703008,babaculandia-to,2018-2021,1072458.67,1060425.24,12033.43
1702554,augustinopolis-to,2014-2017,2929012.12,2813050,115962.12
1702703,aurora-do-tocantins-to,,753454.61,729650,23804.61
1702901,axixa-do-tocantins-to,,8301542.49,8244653,56889.49
1703008,babaculandia-to,,7783921,7577438,206483
1703057,bandeirantes-do-tocantins-to,,2053111.76,1962390.8599999999,90720.9
1703073,barra-do-ouro-to,,2746583.54,2708119,38464.54
1703107,barrolandia-to,,2496993.6200000006,2409750,87243.62
1703305,bom-jesus-do-tocantins-to,2018-2021,1855540.8,1823123,32417.8
1703107,barrolandia-to,2014-2017,988588.59,987600,988.59
1703206,bernardo-sayao-to,,712678.52,662100,50578.52
1703206,bernardo-sayao-to,2018-2021,318595.24,318095.24,500
1703206,bernardo-sayao-to,2014-2017,592924.98,592000,924.98
1703305,bom-jesus-do-tocantins-to,,2448091.44,2378922.38,69169.06
1703305,bom-jesus-do-tocantins-to,2014-2017,1213446.4,1181200,32246.399999999998
1703602,brasilandia-do-tocantins-to,,977730.4099999999,953904,23826.41
1703701,brejinho-de-nazare-to,2018-2021,1999382.56,1922818,76564.56
1703602,brasilandia-do-tocantins-to,2014-2017,705000,689500,15500
1703701,brejinho-de-nazare-to,,1125112.75,1017904,107208.75
1703800,buriti-do-tocantins-to,2018-2021,4811363.609999999,4731253.29,80110.32
1703701,brejinho-de-nazare-to,2014-2017,2616415.74,2466900,149515.74
1703800,buriti-do-tocantins-to,,5103175.99,4950722,152453.99000000002
1703826,cachoeirinha-to,,1171166.29,1151810,19356.29
1703842,campos-lindos-to,2018-2021,970019,960019,10000
1703891,carrasco-bonito-to,2018-2021,2296831.09,2124932.52,171898.57
1703826,cachoeirinha-to,2014-2017,798530.8,785630.8,12900
1703842,campos-lindos-to,,3517645.53,3141373,376272.53
1703883,carmolandia-to,2018-2021,1368311.1199999999,1337441.31,30869.809999999998
1703842,campos-lindos-to,2014-2017,2910800.15,2519150,391650.15
1703867,cariri-do-tocantins-to,,6438695.97,6317184.52,121511.45
1703867,cariri-do-tocantins-to,2018-2021,1491666.47,1441123,50543.47
1703909,caseara-to,2018-2021,1742200.19,1711599.19,30601
1703867,cariri-do-tocantins-to,2014-2017,557472.4299999999,541150,16322.43
1703883,carmolandia-to,,3675326.48,3439154,236172.47999999998
1705508,colinas-do-tocantins-to,2018-2021,7630292.239999999,7522595.26,107696.98000000001
1703883,carmolandia-to,2014-2017,1015663.05,984800,30863.05
1703891,carrasco-bonito-to,,3135710.62,3064700,71010.62
1703909,caseara-to,,3898506.2600000002,3713553,184953.26
1707207,dois-irmaos-do-tocantins-to,2018-2021,1454723.19,1441123,13600.19
1703909,caseara-to,2014-2017,705000,683763.8,21236.2
1704105,centenario-to,,1767601.42,1648300,119301.42
1704105,centenario-to,2018-2021,621743.88,596875,24868.879999999997
1704105,centenario-to,2014-2017,2209770.66,2120750,89020.66
1704600,chapada-de-areia-to,,1777085.98,1750741,26344.98
1705102,chapada-da-natividade-to,2018-2021,421755.04,358125,63630.04
1705557,combinado-to,2018-2021,1225500,1204456,21044
1701051,angico-to,2014-2017,1115600,1085100,30500
1703800,buriti-do-tocantins-to,2014-2017,250000,245850,4150
1704600,chapada-de-areia-to,2014-2017,284855.44,245850,39005.44
1705102,chapada-da-natividade-to,,803801.53,787000,16801.53
1705102,chapada-da-natividade-to,2014-2017,348891.95,344750,4141.95
1705508,colinas-do-tocantins-to,,25923948.9,23586981.78,2336967.119999999
1706506,darcinopolis-to,2018-2021,2493527.34,2431432,62095.34
1705508,colinas-do-tocantins-to,2014-2017,1396302.22,1282900,113402.22
1705557,combinado-to,,1347116.98,1328150,18966.98
1705557,combinado-to,2014-2017,507059.74,491700,15359.740000000002
1705607,conceicao-do-tocantins-to,,1972972.6099999999,1932823,40149.61
1705607,conceicao-do-tocantins-to,2018-2021,2410836.35,2366180.52,44655.83
1705607,conceicao-do-tocantins-to,2014-2017,254111.41,245850,8261.41
1706001,couto-magalhaes-to,,4801267.61,4692060,109207.61
1706001,couto-magalhaes-to,2018-2021,461952.38,460952.38,1000
1706001,couto-magalhaes-to,2014-2017,650000,640050,9950
1706100,cristalandia-to,,3164726.48,3051200,113526.48
1706100,cristalandia-to,2018-2021,1267402.48,1218991,48411.479999999996
1706100,cristalandia-to,2014-2017,1802961.35,1766731.4,36229.95
1706258,crixas-do-tocantins-to,,1595690.1,1579304,16386.1
1706258,crixas-do-tocantins-to,2014-2017,758708.02,688100,70608.02
1706506,darcinopolis-to,,1233730.93,1184000,49730.93
1707009,dianopolis-to,2018-2021,2755900.5200000005,2718113.94,37786.58
1706506,darcinopolis-to,2014-2017,3234675.0100000002,3152230.8,82444.20999999999
1707009,dianopolis-to,,4518052.55,4093669,424383.5500000001
1707108,divinopolis-do-tocantins-to,2018-2021,1523158.79,1477998,45160.79
1707009,dianopolis-to,2014-2017,1314593.26,1284250,30343.260000000002
1707108,divinopolis-do-tocantins-to,,1806514.26,1740676.19,65838.06999999999
1707108,divinopolis-do-tocantins-to,2014-2017,754906.24,737550,17356.239999999998
1707207,dois-irmaos-do-tocantins-to,,2276425.57,2179807.39,96618.18
1707207,dois-irmaos-do-tocantins-to,2014-2017,750850,737550,13300
1707306,duere-to,,767029.07,692400,74629.06999999999
1707306,duere-to,2018-2021,2097453.9699999997,2067576,29877.97
1707405,esperantina-to,,3575268.33,3530949,44319.33
1707405,esperantina-to,2018-2021,2964372.22,2811729.62,152642.6
1707553,fatima-to,2018-2021,658355.5700000001,580982.14,77373.43000000001
1707652,figueiropolis-to,2018-2021,482000,481104,896
1708205,formoso-do-araguaia-to,2018-2021,2028236.68,1977689.95,50546.729999999996
1708254,tabocao-to,2018-2021,3518344.91,3391273.38,127071.53
1709500,gurupi-to,2018-2021,16827245.6,16030372.23,796873.37
1707405,esperantina-to,2014-2017,637895.77,592000,45895.77
1707553,fatima-to,,1512934.45,1495774,17160.45
1707553,fatima-to,2014-2017,249550,245850,3700
1707652,figueiropolis-to,,1699479.4500000002,1624150,75329.45000000001
1707702,filadelfia-to,2018-2021,766041.6699999999,740125,25916.67
1709807,ipueiras-to,2018-2021,225000,222857.14,2142.86
1707652,figueiropolis-to,2014-2017,351152.9,344750,6402.9
1707702,filadelfia-to,,8182800.07,7968241.1899999995,214558.87999999998
1707702,filadelfia-to,2014-2017,419200,394200,25000
1708205,formoso-do-araguaia-to,,4246305.319999999,3971104,275201.32
1708205,formoso-do-araguaia-to,2014-2017,2402232.8899999997,2366646.2,35586.69
1708254,tabocao-to,,2933364.64,2806959.88,126404.76
1708304,goianorte-to,,1781671.47,1630000,151671.47
1708304,goianorte-to,2018-2021,2118263.29,2095263.29,23000
1709005,goiatins-to,2018-2021,1219952.32,1198769,21183.32
1711902,lagoa-da-confusao-to,2018-2021,485104,481104,4000
1708304,goianorte-to,2014-2017,945643.47,876946.1599999999,68697.31
1709005,goiatins-to,,3819858.99,3522532.87,297326.12
1709302,guarai-to,2018-2021,7334551.699999999,7224642.859999999,109908.84
1710508,itacaja-to,2018-2021,3481160.57,3434422.14,46738.43
1710904,itapiratins-to,2018-2021,795974,780974,15000
1711100,itapora-do-tocantins-to,2018-2021,480136.05,460952.38,19183.67
1709005,goiatins-to,2014-2017,1303900,1281500,22400
1709302,guarai-to,,7690041.010000001,7257130,432911.01
1711506,jau-do-tocantins-to,2018-2021,1685080,1683344,1736
1709302,guarai-to,2014-2017,1156194.91,1133150,23044.91
1709500,gurupi-to,2014-2017,18353484.47,18099030.119999997,254454.34999999995
1709500,gurupi-to,,21244633.950000003,19399385,1845248.95
1709807,ipueiras-to,,1252412.04,1235019,17393.04
1710508,itacaja-to,,4295424.87,4040794.4,254630.47
1711951,lagoa-do-tocantins-to,2018-2021,1966171.13,1906228.1400000001,59942.990000000005
1710508,itacaja-to,2014-2017,1195009.6500000001,1133150,61859.65
1710706,itaguatins-to,,1492022.46,1456450,35572.46
1710904,itapiratins-to,,2293587.67,2117884.5,175703.16999999998
1710904,itapiratins-to,2014-2017,751600,740350,11250
1711100,itapora-do-tocantins-to,,1752351.19,1700591,51760.189999999995
1711506,jau-do-tocantins-to,,1373264.31,1353700,19564.309999999998
1712157,lavandeira-to,2018-2021,1934752.32,1906228.1400000001,28524.18
1711506,jau-do-tocantins-to,2014-2017,748945.96,737550,11395.96
1711803,juarina-to,,2620405.27,2574273,46132.270000000004
1711902,lagoa-da-confusao-to,,2786286.01,2621200,165086.00999999998
1711902,lagoa-da-confusao-to,2014-2017,1000427.48,986200,14227.48
1711951,lagoa-do-tocantins-to,,2381251.73,2323473,57778.729999999996
1711951,lagoa-do-tocantins-to,2014-2017,507729.89,493100,14629.89
1712009,lajeado-to,,3286165.61,3124275,161890.61
1712157,lavandeira-to,,452474.23,442250,10224.23
1712157,lavandeira-to,2014-2017,750767,737550,13217
1712405,lizarda-to,,1227613.98,1099733.49,127880.48999999999
1712405,lizarda-to,2018-2021,837839.52,719854,117985.52
1712454,luzinopolis-to,2018-2021,660588.63,646042.5,14546.130000000001
1713809,palmeiras-do-tocantins-to,2018-2021,230000,222857.14,7142.86
1712405,lizarda-to,2014-2017,401963.79,295300,106663.79
1712454,luzinopolis-to,,3028693.3,2902919,125774.29999999999
1712702,mateiros-to,2018-2021,1635652.5,1437933.3900000001,197719.11
1712454,luzinopolis-to,2014-2017,753950,738950,15000
1712504,marianopolis-do-tocantins-to,,952266.48,934023.47,18243.010000000002
1712504,marianopolis-do-tocantins-to,2018-2021,2670377.0700000003,2630742.04,39635.03
1712801,maurilandia-do-tocantins-to,2018-2021,393955,384205,9750
1715101,novo-acordo-to,2018-2021,597944.95,487050,110894.95
1715507,oliveira-de-fatima-to,2018-2021,855799.4199999999,839229,16570.42
1712504,marianopolis-do-tocantins-to,2014-2017,582212.85,541150,41062.85
1712702,mateiros-to,,787069.81,713194,73875.81000000001
1713304,miranorte-to,2018-2021,2311275.3200000003,2212229,99046.32
1714203,natividade-to,2018-2021,3422103.1100000003,3305337.39,116765.72
1714302,nazare-to,2018-2021,2698725.67,2671618.19,27107.480000000003
1712702,mateiros-to,2014-2017,575621.56,560930,14691.56
1712801,maurilandia-do-tocantins-to,,1036870.25,963350,73520.25
1712801,maurilandia-do-tocantins-to,2014-2017,550000,541150,8850
1713205,miracema-do-tocantins-to,,16070283.709999999,15645614,424669.7100000001
1713601,monte-do-carmo-to,2018-2021,2114420.45,2067078.79,47341.659999999996
1713957,muricilandia-to,2018-2021,2804965.5,2751585,53380.5
1713205,miracema-do-tocantins-to,2014-2017,1416462,1383150,33312
1713304,miranorte-to,,3877902.76,3721050,156852.76
1713304,miranorte-to,2014-2017,1108760.26,1032850,75910.26000000001
1713601,monte-do-carmo-to,,1711131.1400000001,1663704,47427.14
1713601,monte-do-carmo-to,2014-2017,500850,491700,9150
1713700,monte-santo-do-tocantins-to,,1300169.49,1160965.4,139204.09
1713700,monte-santo-do-tocantins-to,2014-2017,1010028.49,986200,23828.489999999998
1713809,palmeiras-do-tocantins-to,,1838225.5,1744919,93306.5
1713809,palmeiras-do-tocantins-to,2014-2017,2557950,2514950,43000
1713957,muricilandia-to,,3007588.44,2952228.52,55359.92
1714880,nova-olinda-to,2018-2021,2070710.89,2019717,50993.89
1713957,muricilandia-to,2014-2017,501621.05,493100,8521.05
1714203,natividade-to,,1533483.98,1482822.5,50661.479999999996
1714203,natividade-to,2014-2017,1032000,1025564.6,6435.4
1714302,nazare-to,,3154891.59,2932644,222247.59000000003
1714880,nova-olinda-to,,4196030.75,4033104,162926.75
1714880,nova-olinda-to,2014-2017,505759.84,493100,12659.84
